_id,Ngày,Quốc gia,Thành phố,Phân loại,Count,Min,Max,Meidan,Variance
17663,2020-07-15T00:00:00,VN,Hạ Long,o3,24,12,20,15,43.48
17664,2020-07-24T00:00:00,VN,Hạ Long,o3,24,6,14,11,28.53
17665,2020-02-10T00:00:00,VN,Hạ Long,o3,24,6,25,14,340.27
17666,2020-05-10T00:00:00,VN,Hạ Long,o3,24,6,34,11,1028.7
17667,2020-10-15T00:00:00,VN,Hạ Long,o3,24,6,22,17,276.74
17668,2020-04-03T00:00:00,VN,Hạ Long,o3,24,5,13,8,79.55
17669,2020-07-23T00:00:00,VN,Hạ Long,o3,24,7,12,10,19.84
17670,2020-09-30T00:00:00,VN,Hạ Long,o3,24,6,16,9,91.3
17671,2020-03-11T00:00:00,VN,Hạ Long,o3,24,6,21,12,241.45
17672,2021-05-01T00:00:00,VN,Hạ Long,o3,24,9,40,19,481.67
17673,2020-01-16T00:00:00,VN,Hạ Long,o3,24,2,16,6,195.63
17674,2020-05-20T00:00:00,VN,Hạ Long,o3,24,14,24,19,56.07
17675,2020-06-25T00:00:00,VN,Hạ Long,o3,66,2,35,16,395.13
17676,2020-10-21T00:00:00,VN,Hạ Long,o3,24,13,41,26,651.3
17677,2020-04-17T00:00:00,VN,Hạ Long,o3,24,2,15,7,153.89
17678,2020-04-05T00:00:00,VN,Hạ Long,o3,24,8,13,11,19.06
17679,2020-07-20T00:00:00,VN,Hạ Long,o3,24,11,17,13,28.7
17680,2020-09-18T00:00:00,VN,Hạ Long,o3,24,9,29,15,288.53
17681,2020-10-16T00:00:00,VN,Hạ Long,o3,24,18,34,21,280.85
17682,2020-10-19T00:00:00,VN,Hạ Long,o3,24,9,22,17,145.2
17683,2020-10-22T00:00:00,VN,Hạ Long,o3,24,17,44,28,610.36
17684,2020-09-11T00:00:00,VN,Hạ Long,o3,7,11,39,26,865.71
17685,2020-04-13T00:00:00,VN,Hạ Long,o3,24,3,22,12,249.56
17686,2020-04-12T00:00:00,VN,Hạ Long,o3,24,10,28,19,175.05
17687,2020-12-25T00:00:00,VN,Hạ Long,o3,24,3,24,11,357.39
17688,2020-11-11T00:00:00,VN,Hạ Long,o3,24,18,47,36,726.5
17689,2020-03-25T00:00:00,VN,Hạ Long,o3,24,6,11,10,20.8
17690,2020-03-05T00:00:00,VN,Hạ Long,o3,24,4,11,8,35.87
17691,2020-04-09T00:00:00,VN,Hạ Long,o3,24,11,38,24,488.04
17692,2020-10-31T00:00:00,VN,Hạ Long,o3,24,7,50,20,1756.07
17693,2021-01-20T00:00:00,VN,Hạ Long,o3,15,9,86,33,6607.81
17694,2020-03-01T00:00:00,VN,Hạ Long,o3,24,2,17,10,222.59
17695,2020-11-22T00:00:00,VN,Hạ Long,o3,24,1,17,9,240.58
17696,2021-01-16T00:00:00,VN,Hạ Long,o3,24,5,40,18,897.1
17697,2020-04-16T00:00:00,VN,Hạ Long,o3,24,3,19,10,187.54
17698,2020-03-15T00:00:00,VN,Hạ Long,o3,24,3,16,9,153.84
17699,2020-02-06T00:00:00,VN,Hạ Long,o3,24,11,22,16,52.39
17700,2020-07-22T00:00:00,VN,Hạ Long,o3,24,9,13,10,8.24
17701,2020-08-26T00:00:00,VN,Hạ Long,o3,24,6,38,16,602.83
17702,2020-11-18T00:00:00,VN,Hạ Long,o3,24,2,25,13,323.19
17703,2020-11-24T00:00:00,VN,Hạ Long,o3,24,3,35,14,821.29
17704,2020-11-28T00:00:00,VN,Hạ Long,o3,24,8,34,13,520.85
17705,2020-03-02T00:00:00,VN,Hạ Long,o3,24,3,12,4,129.55
17706,2021-12-01T00:00:00,VN,Hạ Long,o3,24,20,48,38,699.11
17707,2020-12-18T00:00:00,VN,Hạ Long,o3,24,3,20,13,233.84
17708,2020-01-03T00:00:00,VN,Hạ Long,o3,48,2,17,6,177.87
17709,2020-06-22T00:00:00,VN,Hạ Long,o3,35,13,34,20,296.1
17710,2020-07-07T00:00:00,VN,Hạ Long,o3,24,11,17,14,29.78
17711,2020-08-24T00:00:00,VN,Hạ Long,o3,24,7,26,17,258.68
17712,2020-10-13T00:00:00,VN,Hạ Long,o3,24,22,39,32,181.67
17713,2020-12-14T00:00:00,VN,Hạ Long,o3,24,3,13,7,74.76
17714,2020-12-23T00:00:00,VN,Hạ Long,o3,24,4,34,17,686.02
17715,2020-06-01T00:00:00,VN,Hạ Long,o3,24,9,19,12,61.45
17716,2020-05-18T00:00:00,VN,Hạ Long,o3,24,6,20,12,291.01
17717,2020-12-06T00:00:00,VN,Hạ Long,o3,24,12,20,17,37.1
17718,2020-11-13T00:00:00,VN,Hạ Long,o3,24,7,65,35,1678.1
17719,2020-12-20T00:00:00,VN,Hạ Long,o3,24,10,35,20,430.42
17720,2020-02-04T00:00:00,VN,Hạ Long,o3,24,4,9,5,31.88
17721,2020-09-03T00:00:00,VN,Hạ Long,o3,24,4,16,10,149.49
17722,2020-01-06T00:00:00,VN,Hạ Long,o3,24,11,20,16,59.71
17723,2020-10-23T00:00:00,VN,Hạ Long,o3,24,14,79,34,2768.41
17724,2020-12-16T00:00:00,VN,Hạ Long,o3,24,3,15,10,156.45
17725,2020-02-27T00:00:00,VN,Hạ Long,o3,56,1,22,4,315.06
17726,2020-07-16T00:00:00,VN,Hạ Long,o3,24,14,20,16,26.01
17727,2020-08-19T00:00:00,VN,Hạ Long,o3,24,2,13,5,116.07
17728,2020-08-10T00:00:00,VN,Hạ Long,o3,24,11,26,18,207.75
17729,2020-10-12T00:00:00,VN,Hạ Long,o3,24,3,47,23,1369.98
17730,2021-01-15T00:00:00,VN,Hạ Long,o3,24,7,51,21,1615.65
17731,2020-01-29T00:00:00,VN,Hạ Long,o3,24,8,16,10,30.27
17732,2020-06-27T00:00:00,VN,Hạ Long,o3,72,14,31,19,196.99
17733,2020-10-07T00:00:00,VN,Hạ Long,o3,24,7,24,19,147.54
17734,2020-07-19T00:00:00,VN,Hạ Long,o3,24,12,20,16,46.01
17735,2020-05-09T00:00:00,VN,Hạ Long,o3,24,7,21,12,146.5
17736,2020-06-10T00:00:00,VN,Hạ Long,o3,24,15,34,20,273.89
17737,2020-12-24T00:00:00,VN,Hạ Long,o3,24,4,18,8,236.07
17738,2020-05-17T00:00:00,VN,Hạ Long,o3,24,6,22,14,165.63
17739,2020-12-03T00:00:00,VN,Hạ Long,o3,24,2,12,7,85.8
17740,2020-03-21T00:00:00,VN,Hạ Long,o3,24,4,10,6,37.39
17741,2020-06-18T00:00:00,VN,Hạ Long,o3,24,9,15,12,22.01
17742,2020-09-20T00:00:00,VN,Hạ Long,o3,24,2,16,4,162.54
17743,2021-01-17T00:00:00,VN,Hạ Long,o3,24,14,47,37,1011.52
17744,2020-01-25T00:00:00,VN,Hạ Long,o3,24,2,12,9,63.46
17745,2020-08-22T00:00:00,VN,Hạ Long,o3,24,3,21,9,377.81
17746,2020-02-07T00:00:00,VN,Hạ Long,o3,11,13,23,16,146.91
17747,2020-06-15T00:00:00,VN,Hạ Long,o3,24,8,20,14,123.89
17748,2020-07-21T00:00:00,VN,Hạ Long,o3,24,7,12,9,23.19
17749,2020-06-09T00:00:00,VN,Hạ Long,o3,24,8,32,26,495.36
17750,2020-07-10T00:00:00,VN,Hạ Long,o3,24,14,27,18,141.14
17751,2020-11-20T00:00:00,VN,Hạ Long,o3,24,2,17,6,208.41
17752,2020-01-02T00:00:00,VN,Hạ Long,o3,24,2,17,7,254.49
17753,2020-06-06T00:00:00,VN,Hạ Long,o3,24,14,21,16,43.32
17754,2020-06-26T00:00:00,VN,Hạ Long,o3,69,1,34,20,425.46
17755,2020-08-07T00:00:00,VN,Hạ Long,o3,24,14,21,16,30.14
17756,2020-07-25T00:00:00,VN,Hạ Long,o3,18,8,12,10,13.99
17757,2020-09-25T00:00:00,VN,Hạ Long,o3,24,6,43,18,1412.1
17758,2020-02-19T00:00:00,VN,Hạ Long,o3,24,1,10,3,64.06
17759,2020-03-13T00:00:00,VN,Hạ Long,o3,24,3,8,5,17.97
17760,2020-03-06T00:00:00,VN,Hạ Long,o3,24,12,18,15,26.79
17761,2020-07-26T00:00:00,VN,Hạ Long,o3,24,9,17,12,46.5
17762,2020-08-30T00:00:00,VN,Hạ Long,o3,24,6,35,23,868.24
17763,2020-09-24T00:00:00,VN,Hạ Long,o3,24,3,22,10,457.37
17764,2021-03-01T00:00:00,VN,Hạ Long,o3,24,8,41,28,607.81
17765,2020-12-01T00:00:00,VN,Hạ Long,o3,24,2,10,7,74.18
17766,2020-04-20T00:00:00,VN,Hạ Long,o3,24,4,12,8,57.23
17767,2020-08-08T00:00:00,VN,Hạ Long,o3,24,7,14,10,43.48
17768,2020-03-26T00:00:00,VN,Hạ Long,o3,24,8,12,10,11.58
17769,2020-10-03T00:00:00,VN,Hạ Long,o3,24,4,23,9,321.72
17770,2020-06-19T00:00:00,VN,Hạ Long,o3,24,11,16,14,16.07
17771,2020-07-13T00:00:00,VN,Hạ Long,o3,24,13,19,16,25.2
17772,2020-11-09T00:00:00,VN,Hạ Long,o3,24,4,19,9,215.92
17773,2020-12-22T00:00:00,VN,Hạ Long,o3,24,9,32,21,400.8
17774,2020-02-25T00:00:00,VN,Hạ Long,o3,29,1,18,10,335.52
17775,2020-04-30T00:00:00,VN,Hạ Long,o3,24,3,22,11,366.79
17776,2020-06-16T00:00:00,VN,Hạ Long,o3,24,11,17,14,24.33
17777,2020-06-29T00:00:00,VN,Hạ Long,o3,24,12,18,16,28.24
17778,2020-06-07T00:00:00,VN,Hạ Long,o3,24,11,16,14,19.4
17779,2020-08-15T00:00:00,VN,Hạ Long,o3,11,6,11,8,27.64
17780,2020-09-29T00:00:00,VN,Hạ Long,o3,24,8,35,19,653.46
17781,2020-01-10T00:00:00,VN,Hạ Long,o3,24,9,23,15,150.36
17782,2020-01-18T00:00:00,VN,Hạ Long,o3,24,2,8,2,36.5
17783,2021-01-18T00:00:00,VN,Hạ Long,o3,24,24,54,42,695.58
17784,2020-05-12T00:00:00,VN,Hạ Long,o3,24,5,27,18,298.26
17785,2020-04-24T00:00:00,VN,Hạ Long,o3,24,5,12,9,44.06
17786,2020-05-25T00:00:00,VN,Hạ Long,o3,24,14,22,18,52.75
17787,2020-07-30T00:00:00,VN,Hạ Long,o3,24,7,20,13,121.74
17788,2020-09-22T00:00:00,VN,Hạ Long,o3,24,5,14,8,51.72
17789,2021-01-13T00:00:00,VN,Hạ Long,o3,24,7,80,41,5943.89
17790,2020-02-20T00:00:00,VN,Hạ Long,o3,24,2,38,4,559.13
17791,2020-04-23T00:00:00,VN,Hạ Long,o3,24,4,10,7,28.1
17792,2020-05-16T00:00:00,VN,Hạ Long,o3,24,11,14,13,5.63
17793,2020-07-09T00:00:00,VN,Hạ Long,o3,24,8,29,11,525.05
17794,2020-10-17T00:00:00,VN,Hạ Long,o3,24,6,23,18,205.2
17795,2020-12-27T00:00:00,VN,Hạ Long,o3,24,3,8,5,23.41
17796,2020-03-23T00:00:00,VN,Hạ Long,o3,24,4,12,8,52.39
17797,2020-05-28T00:00:00,VN,Hạ Long,o3,24,8,32,16,585.2
17798,2020-01-08T00:00:00,VN,Hạ Long,o3,24,6,13,10,39.93
17799,2020-11-12T00:00:00,VN,Hạ Long,o3,24,2,59,26,1914.71
17800,2020-08-01T00:00:00,VN,Hạ Long,o3,7,3,14,11,199.05
17801,2020-06-14T00:00:00,VN,Hạ Long,o3,24,6,17,10,127.17
17802,2020-08-20T00:00:00,VN,Hạ Long,o3,24,2,11,5,104.57
17803,2020-08-09T00:00:00,VN,Hạ Long,o3,24,2,20,7,212.75
17804,2020-09-09T00:00:00,VN,Hạ Long,o3,24,2,19,9,242.54
17805,2020-12-30T00:00:00,VN,Hạ Long,o3,24,5,39,17,672.59
17806,2020-02-03T00:00:00,VN,Hạ Long,o3,24,2,9,6,39.55
17807,2020-03-07T00:00:00,VN,Hạ Long,o3,12,9,13,11,10.91
17808,2020-09-16T00:00:00,VN,Hạ Long,o3,12,7,15,12,64.47
17809,2020-11-17T00:00:00,VN,Hạ Long,o3,24,3,25,14,420.85
17810,2020-11-25T00:00:00,VN,Hạ Long,o3,24,4,41,19,863.32
17811,2020-04-21T00:00:00,VN,Hạ Long,o3,24,6,13,9,38.68
17812,2020-08-18T00:00:00,VN,Hạ Long,o3,24,1,11,8,83.46
17813,2021-01-14T00:00:00,VN,Hạ Long,o3,24,11,103,31,8011.29
17814,2020-02-26T00:00:00,VN,Hạ Long,o3,54,1,28,2,464.01
17815,2020-10-04T00:00:00,VN,Hạ Long,o3,24,4,15,7,124.93
17816,2020-04-29T00:00:00,VN,Hạ Long,o3,24,3,30,14,686.96
17817,2020-09-26T00:00:00,VN,Hạ Long,o3,24,8,20,15,128.04
17818,2020-04-02T00:00:00,VN,Hạ Long,o3,24,1,4,2,4.93
17819,2020-02-13T00:00:00,VN,Hạ Long,o3,24,2,9,5,34.18
17820,2020-05-13T00:00:00,VN,Hạ Long,o3,24,8,26,13,241.29
17821,2020-07-27T00:00:00,VN,Hạ Long,o3,24,4,18,12,240.71
17822,2020-08-14T00:00:00,VN,Hạ Long,o3,24,5,13,7,44.76
17823,2020-10-09T00:00:00,VN,Hạ Long,o3,24,6,23,13,182.32
17824,2020-01-28T00:00:00,VN,Hạ Long,o3,24,2,11,6,63.48
17825,2020-08-03T00:00:00,VN,Hạ Long,o3,24,4,15,8,146.3
17826,2020-06-04T00:00:00,VN,Hạ Long,o3,24,3,8,5,35
17827,2020-07-17T00:00:00,VN,Hạ Long,o3,24,13,19,16,21.29
17828,2020-09-19T00:00:00,VN,Hạ Long,o3,24,4,24,11,353.62
17829,2020-12-29T00:00:00,VN,Hạ Long,o3,24,5,29,12,489.57
17830,2021-10-01T00:00:00,VN,Hạ Long,o3,24,12,39,22,661.09
17831,2019-12-30T00:00:00,VN,Hạ Long,o3,24,6,13,7,40.85
17832,2020-03-18T00:00:00,VN,Hạ Long,o3,24,2,9,5,43.19
17833,2020-07-31T00:00:00,VN,Hạ Long,o3,24,5,21,11,140
17834,2020-10-08T00:00:00,VN,Hạ Long,o3,24,12,21,18,66.09
17835,2020-09-21T00:00:00,VN,Hạ Long,o3,24,1,19,9,212.45
17836,2020-09-27T00:00:00,VN,Hạ Long,o3,24,6,30,14,631.72
17837,2020-09-28T00:00:00,VN,Hạ Long,o3,24,9,31,17,512.1
17838,2020-01-23T00:00:00,VN,Hạ Long,o3,24,5,16,10,57.37
17839,2020-05-15T00:00:00,VN,Hạ Long,o3,24,11,14,13,6.67
17840,2020-10-06T00:00:00,VN,Hạ Long,o3,24,14,19,16,25.8
17841,2020-03-09T00:00:00,VN,Hạ Long,o3,24,12,57,34,2131.14
17842,2020-11-29T00:00:00,VN,Hạ Long,o3,24,5,26,14,426.5
17843,2020-09-04T00:00:00,VN,Hạ Long,o3,24,2,22,6,504.33
17844,2020-10-02T00:00:00,VN,Hạ Long,o3,24,1,7,3,27.83
17845,2020-03-31T00:00:00,VN,Hạ Long,o3,24,3,5,4,3.89
17846,2020-04-22T00:00:00,VN,Hạ Long,o3,24,3,13,5,94.49
17847,2020-05-30T00:00:00,VN,Hạ Long,o3,24,11,21,16,76.79
17848,2020-06-21T00:00:00,VN,Hạ Long,o3,24,12,18,15,40.58
17849,2020-12-10T00:00:00,VN,Hạ Long,o3,24,16,74,25,1932.45
17850,2020-10-20T00:00:00,VN,Hạ Long,o3,24,10,29,22,226.01
17851,2019-12-31T00:00:00,VN,Hạ Long,o3,24,5,8,6,6.67
17852,2020-02-29T00:00:00,VN,Hạ Long,o3,26,3,25,6,611.82
17853,2020-04-18T00:00:00,VN,Hạ Long,o3,24,3,15,9,175.65
17854,2020-09-23T00:00:00,VN,Hạ Long,o3,24,6,11,8,20.42
17855,2020-10-25T00:00:00,VN,Hạ Long,o3,24,20,77,32,1370.43
17856,2020-10-29T00:00:00,VN,Hạ Long,o3,24,25,39,34,189.78
17857,2020-11-19T00:00:00,VN,Hạ Long,o3,24,2,15,7,162.88
17858,2020-11-23T00:00:00,VN,Hạ Long,o3,24,2,32,17,1014.33
17859,2020-02-17T00:00:00,VN,Hạ Long,o3,13,2,13,10,158.08
17860,2020-12-04T00:00:00,VN,Hạ Long,o3,24,2,23,12,393.62
17861,2020-04-04T00:00:00,VN,Hạ Long,o3,24,3,7,4,11.3
17862,2020-05-03T00:00:00,VN,Hạ Long,o3,24,3,8,6,18.68
17863,2020-07-05T00:00:00,VN,Hạ Long,o3,24,8,13,11,16.94
17864,2020-05-31T00:00:00,VN,Hạ Long,o3,14,15,18,17,11.04
17865,2020-08-23T00:00:00,VN,Hạ Long,o3,24,3,24,14,438.24
17866,2020-08-28T00:00:00,VN,Hạ Long,o3,24,8,32,19,353.75
17867,2020-10-14T00:00:00,VN,Hạ Long,o3,24,11,31,17,219.84
17868,2020-10-30T00:00:00,VN,Hạ Long,o3,24,11,35,21,457.61
17869,2020-01-14T00:00:00,VN,Hạ Long,o3,24,2,14,5,94.18
17870,2020-04-15T00:00:00,VN,Hạ Long,o3,24,5,30,20,860.42
17871,2020-04-07T00:00:00,VN,Hạ Long,o3,24,8,15,13,46.01
17872,2020-11-08T00:00:00,VN,Hạ Long,o3,24,7,21,16,208.24
17873,2020-01-11T00:00:00,VN,Hạ Long,o3,24,5,43,30,1977.97
17874,2020-08-04T00:00:00,VN,Hạ Long,o3,24,2,9,5,31.88
17875,2020-02-14T00:00:00,VN,Hạ Long,o3,24,2,8,5,33.46
17876,2020-04-14T00:00:00,VN,Hạ Long,o3,24,6,34,20,835.58
17877,2020-09-05T00:00:00,VN,Hạ Long,o3,24,10,16,14,26.94
17878,2020-05-23T00:00:00,VN,Hạ Long,o3,24,10,30,15,440.42
17879,2020-07-08T00:00:00,VN,Hạ Long,o3,24,7,13,11,23.89
17880,2020-03-10T00:00:00,VN,Hạ Long,o3,24,6,13,8,32.16
17881,2020-12-11T00:00:00,VN,Hạ Long,o3,24,10,97,31,5921.67
17882,2020-01-24T00:00:00,VN,Hạ Long,o3,24,5,12,8,44.76
17883,2020-11-27T00:00:00,VN,Hạ Long,o3,24,2,46,17,1655.63
17884,2020-11-14T00:00:00,VN,Hạ Long,o3,24,11,47,30,748.62
17885,2020-02-21T00:00:00,VN,Hạ Long,o3,24,3,20,9,317.23
17886,2020-03-17T00:00:00,VN,Hạ Long,o3,24,4,12,6,46.67
17887,2020-03-27T00:00:00,VN,Hạ Long,o3,24,7,11,9,14.49
17888,2020-04-25T00:00:00,VN,Hạ Long,o3,24,5,20,8,183.19
17889,2020-08-06T00:00:00,VN,Hạ Long,o3,24,10,17,14,35.63
17890,2020-08-27T00:00:00,VN,Hạ Long,o3,24,6,47,21,2145.92
17891,2020-01-15T00:00:00,VN,Hạ Long,o3,24,4,17,10,168.41
17892,2020-05-16T00:00:00,VN,Hạ Long,wind-speed,7,2,4,3,5.71
17893,2020-04-10T00:00:00,VN,Hạ Long,wind-speed,8,1,2,2,2.68
17894,2021-10-01T00:00:00,VN,Hạ Long,wind-speed,8,1,3,1,5.54
17895,2020-11-04T00:00:00,VN,Hạ Long,wind-speed,7,1,2,1,2.38
17896,2020-04-26T00:00:00,VN,Hạ Long,wind-speed,8,2,3,2,2.86
17897,2020-03-01T00:00:00,VN,Hạ Long,wind-speed,7,1,4,2,11.43
17898,2020-06-15T00:00:00,VN,Hạ Long,wind-speed,7,1,2,2,1.43
17899,2020-04-09T00:00:00,VN,Hạ Long,wind-speed,7,1,4,2,11.43
17900,2020-10-10T00:00:00,VN,Hạ Long,wind-speed,8,2,3,2,2.14
17901,2020-11-12T00:00:00,VN,Hạ Long,wind-speed,8,1,3,1,5.54
17902,2020-07-18T00:00:00,VN,Hạ Long,wind-speed,8,2,3,2,1.25
17903,2020-01-08T00:00:00,VN,Hạ Long,wind-speed,8,2,6,4,14.29
17904,2020-11-17T00:00:00,VN,Hạ Long,wind-speed,8,1,2,1,2.86
17905,2020-07-25T00:00:00,VN,Hạ Long,wind-speed,8,1,2,1,2.86
17906,2020-01-09T00:00:00,VN,Hạ Long,wind-speed,7,1,4,3,12.86
17907,2020-04-11T00:00:00,VN,Hạ Long,wind-speed,7,1,2,1,2.86
17908,2020-06-12T00:00:00,VN,Hạ Long,wind-speed,7,1,3,2,4.76
17909,2020-09-07T00:00:00,VN,Hạ Long,wind-speed,7,1,2,2,1.43
17910,2020-10-30T00:00:00,VN,Hạ Long,wind-speed,8,2,3,2,2.68
17911,2020-12-05T00:00:00,VN,Hạ Long,wind-speed,7,1,6,2,26.19
17912,2020-05-08T00:00:00,VN,Hạ Long,wind-speed,7,1,2,2,2.86
17913,2020-09-13T00:00:00,VN,Hạ Long,wind-speed,5,1,2,2,3
17914,2020-08-12T00:00:00,VN,Hạ Long,wind-speed,8,1,3,2,4.11
17915,2020-04-01T00:00:00,VN,Hạ Long,wind-speed,7,1,2,1,2.38
17916,2020-08-04T00:00:00,VN,Hạ Long,wind-speed,7,1,3,2,4.76
17917,2020-04-05T00:00:00,VN,Hạ Long,wind-speed,8,1,3,2,6.96
17918,2020-06-06T00:00:00,VN,Hạ Long,wind-speed,6,1,3,2,5.67
17919,2020-06-13T00:00:00,VN,Hạ Long,wind-speed,7,1,3,2,3.33
17920,2020-08-15T00:00:00,VN,Hạ Long,wind-speed,8,1,4,3,11.43
17921,2020-12-19T00:00:00,VN,Hạ Long,wind-speed,8,2,2,2,0
17922,2021-04-01T00:00:00,VN,Hạ Long,wind-speed,8,1,3,1,9.82
17923,2020-07-04T00:00:00,VN,Hạ Long,wind-speed,8,1,3,2,5.71
17924,2020-04-25T00:00:00,VN,Hạ Long,wind-speed,7,1,3,2,6.67
17925,2021-05-01T00:00:00,VN,Hạ Long,wind-speed,6,1,2,1,3
17926,2020-07-08T00:00:00,VN,Hạ Long,wind-speed,7,1,3,3,6.19
17927,2020-03-10T00:00:00,VN,Hạ Long,wind-speed,6,1,2,1,2.67
17928,2020-05-11T00:00:00,VN,Hạ Long,wind-speed,7,1,2,1,2.38
17929,2020-11-28T00:00:00,VN,Hạ Long,wind-speed,8,1,3,1,5.71
17930,2020-12-20T00:00:00,VN,Hạ Long,wind-speed,8,2,3,2,2.68
17931,2020-12-25T00:00:00,VN,Hạ Long,wind-speed,7,1,2,1,2.86
17932,2021-11-01T00:00:00,VN,Hạ Long,wind-speed,8,1,5,2,14.11
17933,2020-06-17T00:00:00,VN,Hạ Long,wind-speed,7,1,3,2,3.33
17934,2020-10-07T00:00:00,VN,Hạ Long,wind-speed,7,1,4,2,12.38
17935,2020-12-08T00:00:00,VN,Hạ Long,wind-speed,8,1,2,2,2.68
17936,2020-11-15T00:00:00,VN,Hạ Long,wind-speed,8,3,5,3,7.86
17937,2020-08-18T00:00:00,VN,Hạ Long,wind-speed,8,1,2,1,2.86
17938,2020-07-10T00:00:00,VN,Hạ Long,wind-speed,8,1,5,2,19.29
17939,2020-10-18T00:00:00,VN,Hạ Long,wind-speed,8,2,5,4,10.71
17940,2020-04-06T00:00:00,VN,Hạ Long,wind-speed,8,1,3,2,4.11
17941,2020-06-20T00:00:00,VN,Hạ Long,wind-speed,8,1,2,2,2.14
17942,2020-12-23T00:00:00,VN,Hạ Long,wind-speed,6,1,3,1,6.67
17943,2021-01-19T00:00:00,VN,Hạ Long,wind-speed,7,1,3,2,4.76
17944,2020-05-26T00:00:00,VN,Hạ Long,wind-speed,6,1,4,2,12
17945,2020-10-08T00:00:00,VN,Hạ Long,wind-speed,7,1,3,2,3.33
17946,2020-08-09T00:00:00,VN,Hạ Long,wind-speed,7,1,2,2,2.86
17947,2020-10-09T00:00:00,VN,Hạ Long,wind-speed,8,1,2,1,2.68
17948,2020-09-30T00:00:00,VN,Hạ Long,wind-speed,8,1,3,2,5
17949,2020-10-24T00:00:00,VN,Hạ Long,wind-speed,16,1,4,2,15.33
17950,2020-06-16T00:00:00,VN,Hạ Long,wind-speed,8,1,2,1,2.86
17951,2020-04-08T00:00:00,VN,Hạ Long,wind-speed,7,1,2,2,2.86
17952,2020-06-07T00:00:00,VN,Hạ Long,wind-speed,7,1,2,2,1.43
17953,2020-09-16T00:00:00,VN,Hạ Long,wind-speed,7,1,2,2,2.38
17954,2020-08-10T00:00:00,VN,Hạ Long,wind-speed,8,1,3,2,5.71
17955,2020-05-12T00:00:00,VN,Hạ Long,wind-speed,7,1,2,1,2.86
17956,2021-03-01T00:00:00,VN,Hạ Long,wind-speed,8,1,3,2,5.71
17957,2021-01-17T00:00:00,VN,Hạ Long,wind-speed,8,1,4,2,8.39
17958,2020-04-04T00:00:00,VN,Hạ Long,wind-speed,8,1,2,1,2.86
17959,2020-05-15T00:00:00,VN,Hạ Long,wind-speed,7,1,3,2,5.71
17960,2020-02-08T00:00:00,VN,Hạ Long,wind-speed,8,1,4,2,10.71
17961,2020-08-30T00:00:00,VN,Hạ Long,wind-speed,6,1,2,1,3
17962,2020-12-22T00:00:00,VN,Hạ Long,wind-speed,7,1,2,2,2.86
17963,2020-06-27T00:00:00,VN,Hạ Long,wind-speed,24,2,4,2,5.8
17964,2020-07-27T00:00:00,VN,Hạ Long,wind-speed,8,1,3,1,5.54
17965,2020-09-20T00:00:00,VN,Hạ Long,wind-speed,6,1,2,1,3
17966,2020-10-06T00:00:00,VN,Hạ Long,wind-speed,8,1,3,2,5.54
17967,2020-08-20T00:00:00,VN,Hạ Long,wind-speed,5,1,3,2,7
17968,2020-09-25T00:00:00,VN,Hạ Long,wind-speed,7,1,3,2,5.71
17969,2020-05-31T00:00:00,VN,Hạ Long,wind-speed,6,1,3,2,5.67
17970,2020-08-22T00:00:00,VN,Hạ Long,wind-speed,6,1,2,2,1.67
17971,2020-11-16T00:00:00,VN,Hạ Long,wind-speed,8,1,3,2,5
17972,2020-07-12T00:00:00,VN,Hạ Long,wind-speed,8,1,3,2,5.71
17973,2020-01-05T00:00:00,VN,Hạ Long,wind-speed,8,1,3,2,5
17974,2020-04-07T00:00:00,VN,Hạ Long,wind-speed,8,1,4,2,8.57
17975,2020-09-27T00:00:00,VN,Hạ Long,wind-speed,8,1,2,1,2.68
17976,2020-12-21T00:00:00,VN,Hạ Long,wind-speed,8,1,4,2,10.71
17977,2021-08-01T00:00:00,VN,Hạ Long,wind-speed,8,2,3,2,2.86
17978,2020-01-04T00:00:00,VN,Hạ Long,wind-speed,5,1,2,1,3
17979,2020-04-16T00:00:00,VN,Hạ Long,wind-speed,8,1,3,2,5
17980,2020-12-06T00:00:00,VN,Hạ Long,wind-speed,8,2,4,2,5.71
17981,2020-09-18T00:00:00,VN,Hạ Long,wind-speed,7,2,4,4,9.05
17982,2020-05-14T00:00:00,VN,Hạ Long,wind-speed,8,1,4,2,9.82
17983,2020-08-06T00:00:00,VN,Hạ Long,wind-speed,5,2,3,3,3
17984,2020-06-19T00:00:00,VN,Hạ Long,wind-speed,8,1,3,2,6.96
17985,2020-06-30T00:00:00,VN,Hạ Long,wind-speed,8,1,3,2,4.11
17986,2020-06-08T00:00:00,VN,Hạ Long,wind-speed,8,1,3,2,8.57
17987,2020-10-13T00:00:00,VN,Hạ Long,wind-speed,8,2,5,3,8.57
17988,2020-11-18T00:00:00,VN,Hạ Long,wind-speed,8,1,2,1,2.86
17989,2020-04-18T00:00:00,VN,Hạ Long,wind-speed,7,1,3,2,4.76
17990,2020-09-05T00:00:00,VN,Hạ Long,wind-speed,7,1,3,2,8.1
17991,2020-08-07T00:00:00,VN,Hạ Long,wind-speed,7,1,2,1,2.86
17992,2020-05-10T00:00:00,VN,Hạ Long,wind-speed,7,1,2,1,2.86
17993,2021-01-18T00:00:00,VN,Hạ Long,wind-speed,8,1,3,1,10.71
17994,2020-06-04T00:00:00,VN,Hạ Long,wind-speed,7,1,3,2,5.71
17995,2020-01-07T00:00:00,VN,Hạ Long,wind-speed,7,1,3,2,4.76
