Province,Category,Count,Min,Max,Meidan,Variance,Date
Hạ Long,PM-10,72,4.0,29.0,12.0,267.25,2020-06-24
Hạ Long,PM-10,24,5.0,26.0,9.0,315.63,2020-09-24
Hạ Long,PM-10,24,27.0,51.0,35.0,382.16,2020-01-12
Hồ Chí Minh,Wind Speed,24,1.2,3.8,2.5,4.09,2020-08-12
Hạ Long,PM-10,24,32.0,61.0,42.0,626.67,2021-01-14
Hồ Chí Minh,Wind Speed,24,1.0,5.1,2.5,17.66,2020-03-31
Hạ Long,PM-10,24,13.0,39.0,19.0,314.78,2020-04-20
Hạ Long,PM-10,24,8.0,23.0,13.0,157.37,2020-11-05
Hạ Long,PM-10,24,9.0,15.0,11.0,38.19,2020-08-31
Hồ Chí Minh,Wind Speed,24,1.8,5.6,3.8,13.09,2020-01-04
Hạ Long,PM-10,24,3.0,9.0,6.0,24.06,2020-11-09
Hồ Chí Minh,Wind Speed,24,1.8,5.1,2.8,11.88,2020-08-04
Hạ Long,PM-10,24,3.0,18.0,14.0,191.88,2020-09-29
Hạ Long,PM-10,24,10.0,24.0,16.0,161.45,2020-09-10
Hạ Long,PM-10,24,6.0,12.0,8.0,49.98,2020-12-15
Hồ Chí Minh,Wind Speed,24,0.2,5.1,2.8,20.65,2020-08-05
Hạ Long,PM-10,24,13.0,50.0,26.0,1158.1,2020-03-30
Hồ Chí Minh,Wind Speed,24,0.5,5.1,1.2,10.56,2020-10-09
Hạ Long,PM-10,24,28.0,44.0,31.0,312.01,2020-02-04
Hạ Long,PM-10,24,6.0,17.0,9.0,100.58,2020-12-08
Hồ Chí Minh,Wind Speed,24,1.0,3.8,1.8,4.38,2021-09-01
Hạ Long,PM-10,24,10.0,20.0,16.0,71.72,2020-08-27
Hồ Chí Minh,Wind Speed,24,1.0,4.8,2.8,12.53,2020-05-05
Hạ Long,PM-10,24,20.0,38.0,23.0,277.97,2020-01-11
Hạ Long,PM-10,24,22.0,47.0,27.0,263.19,2020-08-12
Hồ Chí Minh,Wind Speed,24,0.2,4.8,3.0,24.31,2020-05-21
Hạ Long,PM-10,24,19.0,50.0,34.0,997.37,2021-11-01
Hồ Chí Minh,Wind Speed,20,0.5,5.1,1.2,18.0,2020-09-24
Hồ Chí Minh,Wind Speed,24,1.0,4.3,1.8,9.54,2020-10-26
Hạ Long,PM-10,24,13.0,40.0,29.0,672.59,2020-04-02
Hồ Chí Minh,Wind Speed,23,0.2,3.3,2.0,11.32,2020-11-17
Hạ Long,PM-10,24,10.0,33.0,14.0,253.89,2020-04-23
Hồ Chí Minh,Wind Speed,24,1.5,4.1,3.0,4.05,2020-05-22
Hồ Chí Minh,Wind Speed,21,0.2,6.6,1.2,21.69,2020-05-09
Hạ Long,PM-10,24,7.0,18.0,12.0,142.54,2020-06-14
Hồ Chí Minh,Wind Speed,24,0.5,4.1,2.0,10.07,2020-11-29
Hồ Chí Minh,Wind Speed,23,0.5,4.8,3.3,18.03,2020-12-08
Hạ Long,PM-10,24,5.0,19.0,8.0,140.85,2020-08-22
Hạ Long,PM-10,23,6.0,19.0,10.0,121.19,2020-09-14
Hạ Long,PM-10,24,23.0,42.0,30.0,257.61,2020-03-12
Hạ Long,PM-10,24,24.0,46.0,34.0,535.63,2020-12-11
Hạ Long,PM-10,24,28.0,52.0,44.0,644.77,2020-12-26
Hạ Long,PM-10,24,7.0,17.0,11.0,49.11,2020-09-28
Hạ Long,PM-10,24,9.0,27.0,16.0,349.49,2020-10-20
Hạ Long,PM-10,24,22.0,66.0,36.0,1593.91,2020-10-24
Hạ Long,PM-10,24,9.0,24.0,14.0,155.36,2020-07-27
Hạ Long,PM-10,24,5.0,10.0,6.0,33.03,2020-06-08
Hạ Long,PM-10,24,5.0,17.0,13.0,126.5,2020-01-10
Hạ Long,PM-10,24,8.0,19.0,11.0,92.16,2021-08-01
Hạ Long,PM-10,13,26.0,45.0,34.0,407.44,2020-07-01
Hạ Long,PM-10,24,37.0,68.0,40.0,891.29,2020-01-30
Hạ Long,PM-10,24,5.0,18.0,8.0,122.32,2020-06-18
Hạ Long,PM-10,24,18.0,33.0,24.0,138.84,2020-02-13
Hạ Long,PM-10,24,32.0,48.0,35.0,192.01,2020-11-12
Hạ Long,PM-10,24,14.0,29.0,21.0,168.91,2020-03-26
Hạ Long,PM-10,24,4.0,16.0,8.0,127.54,2020-04-07
Hạ Long,PM-10,24,4.0,14.0,8.0,74.71,2020-11-08
Hạ Long,PM-10,24,22.0,36.0,28.0,183.48,2020-10-25
Hạ Long,PM-10,24,37.0,55.0,51.0,345.8,2021-05-01
Hạ Long,PM-10,24,25.0,44.0,31.0,169.11,2020-06-01
Hạ Long,PM-10,24,22.0,51.0,33.0,740.87,2020-01-17
Hạ Long,PM-10,8,20.0,29.0,22.0,118.39,2020-03-03
Hạ Long,PM-10,20,25.0,45.0,33.0,403.68,2020-05-11
Hạ Long,PM-10,24,8.0,16.0,12.0,66.01,2020-11-18
Hạ Long,PM-10,24,30.0,44.0,36.0,139.93,2021-03-01
Hạ Long,PM-10,24,26.0,58.0,49.0,1599.98,2020-01-14
Hạ Long,PM-10,24,10.0,32.0,12.0,394.71,2020-06-29
Hạ Long,PM-10,9,2.0,5.0,2.0,15.0,2020-08-17
Hạ Long,PM-10,24,9.0,24.0,16.0,145.2,2020-10-07
Hạ Long,PM-10,24,22.0,49.0,33.0,573.32,2020-12-21
Hạ Long,PM-10,24,17.0,30.0,20.0,136.07,2020-12-29
Hạ Long,PM-10,24,29.0,47.0,39.0,264.76,2021-01-15
Hạ Long,PM-10,24,13.0,24.0,17.0,143.7,2020-01-05
Hạ Long,PM-10,12,6.0,15.0,10.0,70.61,2020-03-07
Hạ Long,PM-10,24,9.0,31.0,13.0,385.14,2020-09-07
Hạ Long,PM-10,24,7.0,30.0,20.0,572.59,2020-05-29
Hạ Long,PM-10,24,9.0,36.0,12.0,490.85,2020-07-16
Hạ Long,PM-10,24,8.0,18.0,11.0,52.45,2020-07-20
Hạ Long,PM-10,15,2.0,12.0,4.0,82.67,2020-02-08
Hạ Long,PM-10,24,3.0,8.0,5.0,25.8,2020-06-09
Hạ Long,PM-10,24,38.0,53.0,46.0,173.84,2020-11-02
Hạ Long,PM-10,24,27.0,42.0,38.0,310.85,2020-03-04
Hạ Long,PM-10,24,15.0,24.0,18.0,54.33,2020-09-05
Hạ Long,PM-10,24,6.0,21.0,11.0,169.11,2020-01-08
Hạ Long,PM-10,24,4.0,12.0,7.0,50.65,2020-09-13
Hạ Long,PM-10,22,9.0,22.0,15.0,213.94,2020-10-10
Hạ Long,PM-10,24,30.0,56.0,43.0,931.23,2020-01-19
Hạ Long,PM-10,24,28.0,61.0,42.0,897.1,2020-01-29
Hạ Long,PM-10,24,7.0,25.0,9.0,216.79,2020-06-16
Hạ Long,PM-10,24,20.0,33.0,26.0,144.18,2020-02-03
Hạ Long,PM-10,24,7.0,19.0,10.0,89.57,2020-07-15
Hạ Long,PM-10,24,15.0,23.0,20.0,64.93,2020-11-25
Hạ Long,PM-10,24,4.0,21.0,7.0,145.8,2020-11-21
Hạ Long,PM-10,24,7.0,18.0,11.0,75.36,2020-03-06
Hạ Long,PM-10,24,9.0,29.0,13.0,341.72,2020-06-21
Hạ Long,PM-10,35,4.0,22.0,14.0,202.47,2020-06-22
Hạ Long,PM-10,24,3.0,14.0,7.0,125.22,2020-07-23
Hạ Long,PM-10,24,7.0,14.0,9.0,47.37,2020-08-30
Hạ Long,PM-10,24,48.0,84.0,63.0,969.57,2019-12-30
Hạ Long,PM-10,24,12.0,500.0,27.0,195415.0,2020-04-25
Hạ Long,PM-10,24,10.0,20.0,17.0,87.17,2020-02-05
Hạ Long,PM-10,24,4.0,15.0,7.0,66.07,2020-09-18
Hồ Chí Minh,Wind Speed,24,0.5,3.8,1.8,8.3,2020-01-10
Hồ Chí Minh,Wind Speed,22,0.5,6.6,3.0,14.67,2020-10-29
Hồ Chí Minh,Wind Speed,24,0.7,3.8,1.5,8.46,2020-11-15
Hồ Chí Minh,Wind Speed,24,0.5,4.3,1.5,8.61,2021-07-01
Hồ Chí Minh,Wind Speed,24,0.2,3.6,1.8,8.48,2020-02-11
Hồ Chí Minh,Wind Speed,24,0.5,3.3,2.0,5.03,2020-11-27
Hồ Chí Minh,Wind Speed,24,0.2,3.0,2.3,3.75,2020-06-12
Hồ Chí Minh,Wind Speed,24,0.7,3.8,1.8,7.89,2020-12-07
Hồ Chí Minh,Wind Speed,24,0.5,6.6,2.5,30.28,2020-05-08
Hồ Chí Minh,Wind Speed,24,0.2,4.8,1.2,22.29,2020-10-19
Hồ Chí Minh,Wind Speed,24,0.7,2.8,2.3,2.95,2020-10-20
Hồ Chí Minh,Wind Speed,24,0.5,5.6,1.5,12.97,2020-10-31
Hồ Chí Minh,Wind Speed,24,2.8,7.4,4.1,17.98,2020-11-08
Hồ Chí Minh,Wind Speed,24,0.2,3.8,1.5,7.23,2020-11-23
Hồ Chí Minh,Wind Speed,24,1.8,4.1,2.8,3.48,2021-12-01
Hồ Chí Minh,Wind Speed,24,0.2,3.6,2.3,11.8,2020-10-14
Hồ Chí Minh,Wind Speed,24,1.2,3.6,1.8,4.89,2020-05-12
Hồ Chí Minh,Wind Speed,24,1.2,3.6,2.0,3.41,2020-03-12
Hồ Chí Minh,Wind Speed,24,0.7,5.6,2.5,22.58,2021-01-17
Hồ Chí Minh,Wind Speed,24,0.5,3.8,1.8,4.89,2021-01-19
Hồ Chí Minh,Wind Speed,24,2.0,5.4,4.1,7.75,2020-06-04
Hồ Chí Minh,Wind Speed,24,0.7,4.1,1.5,7.27,2020-07-24
Hồ Chí Minh,Wind Speed,24,0.7,6.9,2.0,25.13,2020-03-08
Hồ Chí Minh,Wind Speed,24,1.0,5.6,2.5,14.63,2020-10-15
Hồ Chí Minh,Wind Speed,24,2.3,7.2,3.6,16.87,2020-10-16
Hồ Chí Minh,Wind Speed,24,1.0,5.6,3.8,11.99,2020-04-16
Hồ Chí Minh,Wind Speed,23,0.2,6.4,1.5,31.51,2020-09-26
Hồ Chí Minh,Wind Speed,24,0.2,5.1,2.8,25.65,2020-09-29
Hồ Chí Minh,Wind Speed,24,0.5,4.1,1.8,9.5,2020-10-24
Hồ Chí Minh,Wind Speed,24,0.5,4.3,2.8,12.07,2020-12-23
Hồ Chí Minh,Wind Speed,24,0.5,4.6,1.8,7.28,2021-04-01
Hồ Chí Minh,Wind Speed,24,1.0,4.8,2.0,16.83,2020-12-05
Hồ Chí Minh,Wind Speed,24,0.2,7.7,1.5,28.55,2020-07-13
Hồ Chí Minh,Wind Speed,24,1.8,7.2,3.6,19.1,2020-10-17
Hồ Chí Minh,Wind Speed,24,1.5,6.1,3.0,12.61,2020-10-27
Hồ Chí Minh,Wind Speed,24,0.7,3.8,1.5,5.27,2020-10-12
Hồ Chí Minh,Wind Speed,24,0.5,3.6,1.2,6.66,2020-05-28
Hồ Chí Minh,Wind Speed,24,0.5,4.8,1.5,19.33,2020-01-06
Hồ Chí Minh,Wind Speed,24,0.2,6.4,1.2,19.13,2020-09-22
Hồ Chí Minh,Wind Speed,24,1.0,7.2,3.3,35.19,2020-12-30
Hồ Chí Minh,Wind Speed,16,0.2,1.8,1.0,2.21,2021-01-20
Hồ Chí Minh,Wind Speed,24,0.7,4.8,2.0,11.3,2020-11-19
Hồ Chí Minh,Wind Speed,24,1.5,4.1,2.3,4.87,2020-09-12
Hồ Chí Minh,Wind Speed,24,0.2,2.5,1.2,5.22,2020-12-13
Hồ Chí Minh,Wind Speed,24,0.2,6.9,1.2,22.14,2020-04-27
Hồ Chí Minh,Wind Speed,24,0.2,2.5,1.5,5.12,2020-05-30
Hồ Chí Minh,Wind Speed,24,0.2,5.4,1.0,19.96,2020-06-22
Hồ Chí Minh,Wind Speed,24,0.5,3.3,2.0,8.05,2020-07-26
Hồ Chí Minh,Wind Speed,24,0.2,3.6,1.8,12.07,2020-06-09
Hồ Chí Minh,Wind Speed,24,0.2,4.3,1.5,8.96,2021-08-01
Hồ Chí Minh,Wind Speed,24,0.5,4.3,1.2,15.38,2021-01-15
Hồ Chí Minh,Wind Speed,24,0.5,4.1,1.5,11.32,2020-06-10
Hồ Chí Minh,Wind Speed,24,0.5,4.6,1.8,9.43,2020-11-30
Hồ Chí Minh,Wind Speed,24,0.2,4.6,1.5,14.8,2020-04-15
Hồ Chí Minh,Wind Speed,24,0.2,4.6,1.8,20.34,2020-05-20
Hồ Chí Minh,Wind Speed,24,0.2,4.1,1.8,14.33,2020-05-06
Hồ Chí Minh,Wind Speed,24,1.0,3.6,1.8,7.51,2020-06-07
Hồ Chí Minh,Wind Speed,23,0.2,5.1,1.2,16.14,2020-09-07
Hồ Chí Minh,Wind Speed,24,0.5,5.4,2.5,10.05,2020-12-04
Hồ Chí Minh,Wind Speed,24,1.5,6.1,3.6,13.64,2020-04-21
Hồ Chí Minh,Wind Speed,23,0.2,4.3,1.2,10.67,2020-07-18
Hồ Chí Minh,Wind Speed,24,0.5,3.6,1.5,7.01,2020-05-11
Hạ Long,PM-10,24,16.0,49.0,29.0,1200.42,2020-05-12
Hồ Chí Minh,Wind Speed,24,1.8,6.1,4.6,18.31,2020-12-20
Hồ Chí Minh,Wind Speed,24,0.5,3.6,1.5,4.42,2020-04-01
Hồ Chí Minh,Wind Speed,24,3.0,6.6,4.6,9.63,2020-05-04
Hồ Chí Minh,Wind Speed,23,0.5,5.9,1.2,22.24,2020-04-14
Hạ Long,PM-10,24,28.0,63.0,47.0,884.76,2021-01-17
Hồ Chí Minh,Wind Speed,24,1.0,6.1,2.5,22.0,2020-05-18
Hạ Long,PM-10,24,10.0,34.0,18.0,415.58,2020-07-04
Hồ Chí Minh,Wind Speed,23,0.5,5.1,1.2,19.49,2020-05-29
Hạ Long,PM-10,14,9.0,18.0,12.0,101.32,2020-05-31
Hồ Chí Minh,Wind Speed,24,0.2,4.1,1.2,6.63,2020-12-15
Hạ Long,PM-10,24,6.0,27.0,12.0,332.16,2020-09-06
Hồ Chí Minh,Wind Speed,24,0.7,4.1,1.5,8.49,2020-04-13
Hồ Chí Minh,Wind Speed,24,1.5,5.1,3.8,8.28,2020-02-05
Hạ Long,PM-10,24,4.0,14.0,7.0,94.71,2020-08-19
Hồ Chí Minh,Wind Speed,24,0.2,4.1,1.8,12.15,2020-05-31
Hạ Long,PM-10,24,2.0,9.0,3.0,23.7,2020-09-22
Hồ Chí Minh,Wind Speed,24,0.5,4.6,1.8,15.34,2020-10-18
Hạ Long,PM-10,48,20.0,53.0,28.0,590.81,2020-01-03
Hồ Chí Minh,Wind Speed,24,1.5,3.3,2.0,2.26,2020-07-12
Hạ Long,PM-10,24,9.0,46.0,19.0,1288.91,2020-03-19
Hồ Chí Minh,Wind Speed,11,1.0,3.6,2.0,7.52,2020-03-01
Hạ Long,PM-10,24,5.0,22.0,12.0,251.01,2020-05-04
Hồ Chí Minh,Wind Speed,24,0.5,5.6,1.2,17.95,2020-03-06
Hạ Long,PM-10,24,51.0,72.0,53.0,262.16,2021-06-01
Hồ Chí Minh,Wind Speed,24,0.2,5.6,1.5,16.05,2020-06-25
Hạ Long,PM-10,24,23.0,47.0,42.0,528.24,2020-08-04
Hồ Chí Minh,Wind Speed,24,0.5,5.1,2.0,18.0,2020-08-31
Hồ Chí Minh,Wind Speed,24,0.5,3.0,1.2,5.41,2020-12-26
Hạ Long,PM-10,18,5.0,17.0,8.0,118.99,2020-07-25
Hồ Chí Minh,Wind Speed,24,0.5,5.1,2.5,10.66,2020-05-16
Hạ Long,PM-10,24,5.0,17.0,10.0,88.7,2020-08-08
Hồ Chí Minh,Wind Speed,24,0.7,2.5,1.5,1.65,2020-10-22
Hạ Long,PM-10,24,5.0,16.0,9.0,91.52,2020-10-08
Hồ Chí Minh,Wind Speed,24,0.5,6.1,1.2,30.14,2020-05-24
Hạ Long,PM-10,24,2.0,18.0,5.0,238.48,2020-08-14
Hồ Chí Minh,Wind Speed,24,1.0,6.6,3.0,17.25,2020-06-28
Hạ Long,PM-10,24,21.0,40.0,30.0,186.3,2020-01-24
Hồ Chí Minh,Wind Speed,23,0.2,4.8,2.0,21.88,2020-09-15
Hạ Long,PM-10,25,15.0,52.0,26.0,775.23,2020-02-29
Hồ Chí Minh,Wind Speed,23,0.2,5.1,1.8,13.99,2020-08-10
Hạ Long,PM-10,24,12.0,54.0,19.0,2079.06,2020-03-16
Hồ Chí Minh,Wind Speed,24,0.2,3.6,1.5,7.92,2020-11-25
Hạ Long,PM-10,24,3.0,19.0,11.0,170.36,2020-09-27
Hồ Chí Minh,Wind Speed,24,2.3,5.1,3.3,4.44,2021-01-01
Hạ Long,PM-10,24,10.0,22.0,14.0,175.92,2020-10-18
Hồ Chí Minh,Wind Speed,24,0.7,4.1,1.8,11.36,2020-04-28
Hạ Long,PM-10,24,3.0,16.0,9.0,142.32,2020-06-15
Hạ Long,PM-10,24,6.0,13.0,7.0,24.06,2020-04-10
Hồ Chí Minh,Wind Speed,23,1.8,6.4,4.1,17.17,2020-08-28
Hạ Long,PM-10,24,33.0,59.0,48.0,652.75,2020-01-18
Hồ Chí Minh,Wind Speed,22,0.2,4.1,1.8,13.39,2020-09-23
Hạ Long,PM-10,24,17.0,56.0,37.0,1619.98,2020-01-04
Hạ Long,PM-10,24,31.0,53.0,44.0,339.55,2020-04-15
Hồ Chí Minh,Wind Speed,23,0.5,3.6,1.5,6.45,2020-09-10
Hạ Long,PM-10,24,10.0,20.0,12.0,66.96,2020-12-06
Hồ Chí Minh,Wind Speed,24,0.7,3.8,2.5,6.48,2020-04-12
Hạ Long,PM-10,24,24.0,41.0,29.0,196.45,2020-09-12
Hồ Chí Minh,Wind Speed,23,0.5,4.8,2.5,15.86,2020-07-06
Hồ Chí Minh,Wind Speed,24,0.5,3.6,2.0,8.27,2020-04-07
Hạ Long,PM-10,24,30.0,60.0,39.0,702.83,2020-10-12
Hồ Chí Minh,Wind Speed,24,1.2,7.4,3.8,32.89,2020-07-31
Hồ Chí Minh,Wind Speed,24,1.0,4.1,2.0,7.16,2020-12-18
Hạ Long,PM-10,24,18.0,39.0,32.0,276.74,2020-07-02
Hồ Chí Minh,Wind Speed,24,1.2,4.6,2.8,6.28,2021-02-01
Hạ Long,PM-10,24,15.0,52.0,36.0,1757.97,2020-03-17
Hồ Chí Minh,Wind Speed,24,0.2,4.6,1.2,20.09,2020-06-26
Hồ Chí Minh,Wind Speed,24,0.5,3.3,2.0,8.12,2020-05-07
Hạ Long,PM-10,24,9.0,23.0,11.0,117.81,2020-05-16
Hồ Chí Minh,Wind Speed,24,0.5,3.6,1.2,7.79,2020-07-22
Hồ Chí Minh,Wind Speed,23,0.2,4.6,3.0,17.52,2020-08-18
Hạ Long,O3,24,3.0,20.0,12.0,248.24,2020-09-01
Hồ Chí Minh,Wind Speed,23,0.2,6.1,1.0,14.09,2020-05-25
Hồ Chí Minh,Wind Speed,24,0.7,4.1,2.3,8.23,2020-06-20
Hồ Chí Minh,Wind Speed,24,0.5,4.6,1.5,7.02,2020-12-14
Hồ Chí Minh,Wind Speed,23,0.7,3.6,2.0,5.88,2020-11-11
Hạ Long,O3,24,1.0,7.0,4.0,26.5,2020-01-19
Hồ Chí Minh,Wind Speed,24,0.5,5.1,2.3,15.09,2020-04-24
Hạ Long,O3,24,2.0,16.0,11.0,180.42,2020-04-01
Hồ Chí Minh,Wind Speed,24,0.5,4.8,1.8,21.13,2020-11-07
Hồ Chí Minh,Wind Speed,23,0.2,5.9,2.8,21.48,2020-06-08
Hạ Long,O3,24,7.0,11.0,9.0,16.45,2020-05-08
Hồ Chí Minh,Wind Speed,23,0.2,4.6,1.8,14.33,2020-10-30
Hạ Long,O3,24,14.0,19.0,18.0,30.65,2020-12-08
Hồ Chí Minh,Wind Speed,24,1.0,3.3,2.0,3.97,2020-06-11
Hạ Long,O3,22,12.0,37.0,19.0,342.51,2020-10-10
Hồ Chí Minh,Wind Speed,24,0.2,3.8,1.8,10.43,2020-11-06
Hạ Long,O3,24,4.0,10.0,6.0,30.42,2020-09-02
Hồ Chí Minh,Wind Speed,23,0.2,5.6,1.2,11.81,2020-06-17
Hồ Chí Minh,wind-gust,2,12.8,19.5,12.8,224.45,2020-04-25
Hạ Long,O3,24,2.0,6.0,3.0,8.68,2020-06-03
Hồ Chí Minh,wind-gust,2,10.2,16.4,10.2,192.2,2020-10-16
Hạ Long,O3,24,3.0,11.0,5.0,42.16,2020-07-04
Hạ Long,O3,24,7.0,12.0,9.0,9.84,2020-06-05
Hồ Chí Minh,wind-gust,2,11.8,12.8,11.8,5.0,2020-12-21
Hạ Long,O3,24,7.0,64.0,27.0,2526.07,2020-08-31
Hồ Chí Minh,wind-gust,2,9.7,10.2,9.7,1.25,2020-12-24
Hạ Long,O3,24,7.0,37.0,27.0,830.71,2020-10-28
Hồ Chí Minh,wind-gust,3,10.8,11.8,11.3,2.5,2021-01-17
Hạ Long,O3,24,7.0,32.0,14.0,411.3,2020-11-15
Hạ Long,O3,24,3.0,39.0,14.0,1276.79,2020-09-12
Hạ Long,O3,24,2.0,15.0,5.0,132.97,2020-11-02
Hạ Long,O3,24,1.0,7.0,2.0,33.89,2020-01-20
Hồ Chí Minh,wind-gust,2,15.4,19.0,15.4,64.8,2020-06-16
Hạ Long,O3,24,3.0,5.0,4.0,5.2,2020-01-04
Hồ Chí Minh,wind-gust,2,13.3,13.3,13.3,0.0,2020-01-08
Hạ Long,O3,24,3.0,7.0,5.0,16.94,2020-05-04
Hồ Chí Minh,wind-gust,3,11.3,14.4,11.8,27.7,2020-09-08
Hạ Long,O3,24,2.0,14.0,6.0,134.76,2020-11-04
Hồ Chí Minh,wind-gust,2,9.2,14.4,9.2,135.2,2020-09-13
Hạ Long,O3,24,11.0,18.0,14.0,37.66,2020-06-20
Hồ Chí Minh,PM-2.5,22,46.0,153.0,78.0,9869.98,2020-04-13
Hạ Long,O3,24,15.0,21.0,19.0,27.23,2020-06-30
Hồ Chí Minh,PM-2.5,24,42.0,89.0,59.0,1528.62,2020-08-06
Hạ Long,O3,24,11.0,15.0,14.0,12.1,2020-05-07
Hồ Chí Minh,PM-2.5,24,34.0,109.0,65.0,3103.19,2020-07-14
Hạ Long,O3,24,4.0,15.0,10.0,147.54,2020-10-01
Hồ Chí Minh,PM-2.5,24,30.0,78.0,55.0,794.18,2020-08-30
Hạ Long,O3,24,9.0,25.0,17.0,267.37,2020-10-18
Hồ Chí Minh,PM-2.5,24,102.0,187.0,147.0,7416.23,2020-01-16
Hạ Long,O3,24,6.0,14.0,8.0,35.63,2020-03-22
Hồ Chí Minh,PM-2.5,24,53.0,155.0,74.0,10610.3,2020-07-02
Hạ Long,O3,24,8.0,11.0,10.0,8.62,2020-03-28
Hồ Chí Minh,PM-2.5,7,50.0,61.0,57.0,170.0,2020-03-03
Hạ Long,O3,24,5.0,10.0,7.0,27.66,2020-04-19
Hồ Chí Minh,PM-2.5,24,34.0,82.0,53.0,1995.36,2020-03-31
Hạ Long,O3,24,10.0,24.0,14.0,133.26,2020-05-22
Hạ Long,O3,24,5.0,22.0,16.0,173.89,2020-05-29
Hồ Chí Minh,PM-2.5,24,59.0,134.0,82.0,4044.28,2020-10-24
Hạ Long,O3,24,9.0,38.0,24.0,629.28,2020-04-11
Hồ Chí Minh,PM-2.5,23,70.0,122.0,89.0,2081.46,2020-09-12
Hạ Long,O3,24,14.0,34.0,22.0,329.4,2020-07-12
Hồ Chí Minh,PM-2.5,24,21.0,102.0,61.0,3890.85,2020-12-22
Hạ Long,O3,24,3.0,28.0,10.0,710.15,2020-01-31
Hồ Chí Minh,PM-2.5,24,59.0,169.0,74.0,13867.4,2020-12-29
Hạ Long,O3,24,2.0,27.0,13.0,712.16,2020-02-22
Hồ Chí Minh,PM-2.5,24,50.0,80.0,57.0,1080.0,2020-06-03
Hạ Long,O3,24,2.0,36.0,15.0,1166.3,2020-04-28
Hồ Chí Minh,PM-2.5,24,30.0,78.0,55.0,1591.29,2020-11-04
Hạ Long,O3,24,8.0,12.0,10.0,11.88,2020-05-05
Hồ Chí Minh,PM-2.5,24,57.0,149.0,72.0,3528.24,2021-05-01
Hạ Long,O3,72,6.0,39.0,22.0,449.14,2020-06-24
Hồ Chí Minh,PM-2.5,24,13.0,68.0,50.0,1983.41,2020-12-10
Hạ Long,O3,24,14.0,22.0,18.0,64.93,2020-01-07
Hồ Chí Minh,PM-2.5,24,25.0,70.0,42.0,1420.58,2020-10-18
Hạ Long,O3,24,8.0,12.0,9.0,20.71,2020-04-08
Hồ Chí Minh,PM-2.5,24,53.0,85.0,63.0,486.94,2020-04-17
Hạ Long,O3,24,8.0,45.0,21.0,1170.14,2020-10-27
Hồ Chí Minh,PM-2.5,24,61.0,99.0,82.0,1312.16,2020-05-07
Hạ Long,O3,24,3.0,15.0,6.0,85.8,2020-08-02
Hồ Chí Minh,PM-2.5,24,17.0,82.0,53.0,3008.24,2020-09-29
Hạ Long,O3,24,12.0,38.0,19.0,557.61,2021-07-01
Hồ Chí Minh,PM-2.5,24,34.0,137.0,80.0,5053.84,2020-10-10
Hạ Long,O3,24,5.0,63.0,9.0,2113.91,2020-02-11
Hồ Chí Minh,PM-2.5,24,38.0,70.0,53.0,1156.07,2020-03-28
Hạ Long,O3,24,3.0,20.0,11.0,287.83,2020-11-21
Hồ Chí Minh,PM-2.5,24,46.0,85.0,68.0,1064.33,2020-05-22
Hạ Long,O3,24,13.0,37.0,23.0,467.75,2020-02-12
Hạ Long,O3,24,10.0,37.0,24.0,931.72,2020-12-31
Hạ Long,O3,24,13.0,135.0,23.0,18936.1,2020-01-09
Hạ Long,O3,24,14.0,18.0,16.0,12.16,2020-04-06
Hồ Chí Minh,PM-2.5,24,57.0,132.0,87.0,4456.74,2020-05-30
Hồ Chí Minh,PM-2.5,24,42.0,152.0,87.0,7324.93,2020-01-06
Hồ Chí Minh,PM-2.5,24,65.0,163.0,119.0,11033.5,2020-01-14
Hồ Chí Minh,PM-2.5,24,57.0,155.0,85.0,7692.88,2020-01-20
Hồ Chí Minh,PM-2.5,24,61.0,154.0,91.0,8923.46,2020-10-02
Hồ Chí Minh,PM-2.5,22,34.0,72.0,57.0,839.93,2020-02-13
Hạ Long,O3,24,15.0,19.0,16.0,18.68,2020-07-18
Hồ Chí Minh,PM-2.5,24,46.0,154.0,72.0,7377.97,2020-08-16
Hạ Long,O3,24,3.0,19.0,8.0,168.41,2020-04-10
Hồ Chí Minh,PM-2.5,24,65.0,134.0,91.0,4081.74,2020-09-11
Hồ Chí Minh,PM-2.5,24,38.0,112.0,70.0,3296.5,2020-12-26
Hạ Long,O3,24,2.0,15.0,5.0,144.35,2020-12-17
Hồ Chí Minh,PM-2.5,24,34.0,124.0,61.0,5062.16,2020-11-07
Hạ Long,O3,24,5.0,18.0,10.0,188.53,2020-01-05
Hạ Long,O3,24,8.0,23.0,13.0,238.97,2020-05-27
Hạ Long,O3,24,15.0,20.0,17.0,15.87,2020-09-06
Hạ Long,O3,24,10.0,17.0,13.0,39.55,2020-06-17
Hạ Long,O3,24,6.0,16.0,9.0,83.32,2020-12-09
Hạ Long,O3,24,6.0,18.0,13.0,137.39,2020-05-14
Hạ Long,O3,24,2.0,10.0,4.0,45.2,2020-02-02
Hạ Long,O3,24,1.0,11.0,8.0,91.01,2020-12-02
Hạ Long,O3,24,7.0,22.0,18.0,235.2,2020-11-07
Hạ Long,O3,24,3.0,43.0,25.0,1558.97,2020-11-26
Hạ Long,O3,24,1.0,4.0,2.0,4.62,2020-01-17
Hạ Long,O3,24,10.0,18.0,14.0,61.72,2020-06-13
Hạ Long,O3,24,14.0,22.0,19.0,47.54,2020-12-07
Hạ Long,O3,24,7.0,35.0,19.0,448.41,2020-06-12
