Province,Address,Province Latitude,Province Longitude,Date,AQI,CO,NO2,O3,PM-10,PM-2.5,SO2,Primary Pollutant,Fog,Humidity,Temperature,Wind Speed,Pressure
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-01-31,297,30.0,3.0,12.0,65.0,135.0,22.0,PM-2.5,0.0,94.5,17.3,22.0,1007.9
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-02-03,284,28.0,4.0,16.0,68.0,155.0,19.0,PM-2.5,0.0,91.1,19.7,19.0,1007.2
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-02-03,306,31.0,6.0,13.0,90.0,183.0,54.0,PM-2.5,0.0,82.5,21.0,54.0,1005.8
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-02-05,306,31.0,4.0,16.0,14.0,54.0,59.0,SO2,0.0,83.5,21.0,59.0,1006.9
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-02-06,316,32.0,2.0,13.0,8.0,45.0,41.0,PM-2.5,0.0,76.5,21.6,41.0,1003.1
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-02-09,436,44.0,2.0,19.0,45.0,91.0,70.0,PM-2.5,0.0,80.4,16.8,70.0,1005.8
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-02-14,336,34.0,1.0,2.0,44.0,112.0,20.0,PM-2.5,0.0,70.9,21.6,20.0,1002.3
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-02-15,406,41.0,3.0,2.0,52.0,148.0,59.0,PM-2.5,17.0,63.8,24.3,3.0,1001.3
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-02-16,386,39.0,3.0,2.0,32.0,119.0,76.0,PM-2.5,17.5,64.7,24.6,2.0,1002.9
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-02-17,376,38.0,2.0,9.0,55.0,139.0,117.0,PM-2.5,16.2,83.3,19.1,4.0,1010.1
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-02-18,316,32.0,2.0,2.0,87.0,192.0,44.0,PM-2.5,15.4,78.6,19.2,2.0,1012.8
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-02-20,297,30.0,6.0,2.0,72.0,167.0,12.0,PM-2.5,15.8,67.9,22.0,1.0,1005.0
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-02-22,306,31.0,6.0,2.0,65.0,175.0,85.0,PM-2.5,17.8,55.2,27.6,2.0,998.4
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-02-23,291,29.0,6.0,2.0,13.0,40.0,78.0,SO2,19.8,69.9,25.7,2.0,1002.0
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-02-24,297,30.0,6.0,3.0,30.0,81.0,23.0,PM-2.5,20.2,81.3,23.6,2.0,998.1
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-02-27,426,43.0,3.7857142857142856,2.0,7.0,31.0,100.0,SO2,19.4,76.4,23.8,4.0,998.0
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-03-02,326,33.0,2.0,2.0,4.0,15.0,53.0,SO2,13.8,60.1,21.9,4.0,1006.2
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-03-03,316,32.0,4.0,2.0,2.0,21.0,127.0,SO2,15.7,74.4,20.4,3.0,1003.6
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-03-05,336,34.0,2.0,2.0,8.0,40.0,23.0,PM-2.5,15.3,60.0,23.5,3.0,999.9
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-03-08,396,40.0,3.0,3.0,10.0,30.0,41.0,SO2,19.8,69.5,25.8,3.0,1003.2
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-03-14,336,34.0,3.0,3.0,7.0,47.0,99.0,SO2,20.2,68.0,26.6,4.0,1001.2
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-03-15,316,32.0,6.0,2.0,7.0,29.0,40.0,SO2,21.6,100.0,21.6,1.0,1001.0
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-03-24,316,32.0,2.0,2.0,23.0,103.0,45.0,PM-2.5,13.6,57.5,22.4,1.0,1003.5
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-03-29,336,34.0,1.0,2.0,59.0,154.0,46.0,PM-2.5,23.1,97.0,23.6,2.0,995.4
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-03-31,376,38.0,3.0,3.0,7.0,51.0,31.0,PM-2.5,22.0,63.4,29.7,2.0,989.8
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-04-01,336,34.0,4.0,3.0,43.0,146.0,53.0,PM-2.5,23.9,72.3,29.4,3.0,989.5
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-04-05,306,31.0,3.0,2.0,83.0,170.0,58.0,PM-2.5,20.0,97.0,20.5,1.0,1003.4
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-04-06,316,32.0,1.0,2.0,76.0,161.0,55.0,PM-2.5,19.7,97.0,20.2,2.0,1002.0
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-04-11,336,34.0,2.0,2.0,45.0,92.0,54.0,PM-2.5,19.3,89.5,21.1,1.0,1004.1
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-04-15,336,34.0,1.0,3.0,285.0,255.0,57.0,PM-10,23.1,67.7,29.7,2.0,993.8
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-04-16,326,33.0,2.0,3.0,252.0,243.0,52.0,PM-10,23.8,72.3,29.3,2.0,1000.8
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-04-18,366,37.0,2.0,2.0,3.0,12.0,60.0,SO2,20.8,85.3,23.4,2.0,998.7
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-04-23,326,33.0,2.0,2.0,115.0,157.0,61.0,PM-2.5,24.0,58.6,33.2,4.0,992.1
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-04-27,346,35.0,1.0,2.0,1.0,29.0,66.0,SO2,20.6,81.3,24.0,2.0,1003.4
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-04-29,366,37.0,1.0,2.0,1.0,29.0,64.0,SO2,19.9,89.5,21.7,1.0,1007.3
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-04-29,436,44.0,2.0,2.0,1.0,29.0,66.0,SO2,19.2,64.6,26.4,2.0,1000.1
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-05-05,336,34.0,3.0,4.0,1.0,15.8,53.0,SO2,22.7,93.0,23.9,2.0,999.7
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-05-10,336,34.0,1.0,2.0,1.0,15.8,55.0,SO2,25.9,72.7,31.4,3.0,995.3
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-05-10,336,34.0,1.0,2.0,1.0,15.8,55.0,SO2,24.7,56.8,34.5,3.0,992.5
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-05-13,336,34.0,2.0,2.0,1.0,21.0,53.0,SO2,21.8,51.9,33.0,2.0,989.8
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-05-15,316,32.0,1.0,3.0,1.0,21.0,53.0,SO2,27.2,76.7,31.8,2.0,994.9
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-05-18,466,47.0,2.0,2.0,1.0,2.0,52.0,SO2,26.7,86.4,29.2,2.0,995.9
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-05-13,346,35.0,1.0,2.0,1.0,2.0,55.0,SO2,26.1,57.5,33.0,2.0,990.6
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-05-20,336,34.0,6.0,2.0,1.0,2.0,53.0,SO2,26.3,55.4,36.7,2.0,990.7
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-05-21,336,34.0,2.0,2.0,1.0,2.0,52.0,SO2,26.6,57.0,36.5,2.0,989.8
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-05-24,446,45.0,2.0,2.0,26.0,27.0,52.0,SO2,25.4,81.9,28.8,2.0,999.5
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-05-26,396,40.0,3.0,3.0,1.0,27.0,56.0,SO2,24.5,86.2,27.0,2.0,996.0
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-05-28,416,42.0,1.0,2.0,1.0,27.0,84.0,SO2,26.3,96.0,27.0,1.0,997.3
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-05-30,366,37.0,2.0,2.0,1.0,27.0,53.0,SO2,25.0,65.8,32.2,3.0,992.9
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-06-12,426,43.0,1.0,2.0,191.0,99.5,52.0,PM-10,25.3,79.1,29.3,1.0,995.3
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-06-13,446,45.0,1.0,2.0,16.0,2.6,52.0,SO2,25.3,96.5,25.9,2.0,992.9
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-06-14,386,39.0,1.0,2.0,16.0,0.5,52.0,SO2,24.5,78.1,28.7,3.0,991.0
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-06-21,376,38.0,2.0,2.0,8.0,0.5,52.0,SO2,25.7,85.3,28.4,1.0,989.6
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-06-22,71,55.0,2.0,3.0,8.0,8.0,52.0,CO,26.3,84.9,29.1,2.0,992.3
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-06-23,356,36.0,2.0,2.0,47.8,8.0,52.0,SO2,23.3,89.2,25.2,2.0,994.7
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-06-24,72,53.0,1.0,3.0,47.8,19.85,53.0,CO,26.6,92.1,28.0,1.0,992.3
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-06-26,356,36.0,1.0,2.0,47.8,19.85,52.0,SO2,25.4,64.4,33.0,3.0,990.0
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-06-28,356,36.0,1.0,2.0,47.8,19.85,53.0,SO2,25.8,71.4,31.6,1.0,989.5
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-06-28,356,36.0,2.0,2.0,47.8,19.85,53.0,SO2,25.8,61.7,34.2,1.0,986.3
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-07-05,366,37.0,1.0,3.0,45.5,63.5,53.0,PM-2.5,25.5,92.6,26.8,2.0,994.3
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-07-06,155,59.0,1.0,2.0,45.5,63.5,53.0,PM-2.5,26.0,96.5,26.6,2.0,993.2
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-07-14,386,39.0,2.0,3.0,45.5,63.5,53.0,PM-2.5,26.5,73.6,31.8,3.0,995.0
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-07-23,486,49.0,2.0,2.0,22.0,22.0,53.0,SO2,25.4,92.6,26.7,2.0,988.2
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-07-25,376,38.0,1.0,3.0,1.0,22.0,53.0,SO2,23.8,87.7,26.0,3.0,990.3
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-07-28,426,43.0,1.0,2.0,1.0,22.0,53.0,SO2,25.8,56.8,35.7,1.0,985.2
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-07-31,238,52.0,1.0,2.0,158.0,188.0,55.0,PM-2.5,25.7,87.3,28.0,1.0,989.4
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-08-01,74,62.0,1.0,3.0,8.0,8.0,54.0,CO,28.2,71.1,34.2,1.0,985.1
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-08-03,77,55.0,1.0,2.0,1.0,8.0,57.0,SO2,25.3,89.4,27.2,2.0,990.9
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-08-09,426,43.0,1.0,2.0,1.0,2.0,53.0,SO2,26.6,83.5,29.7,2.0,991.6
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-08-10,376,38.0,1.0,2.0,1.0,2.0,53.0,SO2,26.9,92.1,28.3,1.0,991.9
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-08-11,376,38.0,1.0,2.0,1.0,2.0,53.0,SO2,25.6,96.5,26.2,2.0,992.9
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-08-12,366,37.0,3.0,3.0,1.0,2.0,53.0,SO2,25.9,92.6,27.2,1.0,995.0
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-08-14,406,41.0,2.0,2.0,1.0,2.0,53.0,SO2,26.7,92.1,28.1,1.0,989.5
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-08-16,71,62.0,1.0,2.0,1.0,2.0,52.0,CO,25.4,92.6,26.7,1.0,998.0
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-08-17,396,40.0,1.0,2.0,1.0,7.384615384615385,52.0,SO2,26.3,94.8,27.2,3.0,996.7
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-08-18,376,38.0,1.0,2.0,1.0,7.384615384615385,54.0,SO2,25.3,98.2,25.6,1.0,995.4
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-08-19,386,39.0,1.0,2.0,1.0,7.384615384615385,53.0,SO2,24.3,87.2,26.6,1.0,995.1
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-08-21,396,40.0,1.0,3.0,1.0,7.384615384615385,53.0,SO2,27.2,96.5,27.8,2.0,996.3
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-08-23,386,39.0,3.0,2.0,1.0,2.0,3.2,CO,26.8,97.1,27.3,1.0,992.0
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-08-26,74,53.0,1.0,2.0,1.0,23.0,1.6,CO,25.6,98.2,25.9,1.0,996.7
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-08-26,426,43.0,1.0,2.0,1.0,23.0,1.7,CO,25.5,96.5,26.1,2.0,997.6
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-08-28,376,38.0,1.0,3.0,1.0,18.0,1.7,CO,25.5,94.8,26.4,1.0,999.0
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-08-31,446,45.0,3.0,3.0,1.0,2.0,1.9,CO,26.2,98.2,26.5,1.0,999.7
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-09-01,406,41.0,2.0,2.0,1.0,2.0,1.9,CO,25.7,91.5,27.2,2.0,997.1
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-09-04,376,38.0,3.0,2.0,1.0,2.0,1.0,CO,24.2,61.7,32.5,2.0,994.0
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-09-06,376,38.0,1.0,2.0,1.0,2.0,0.3,CO,23.9,93.1,25.1,1.0,1001.1
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-09-08,466,47.0,1.0,3.0,1.0,2.0,0.1,CO,24.5,94.8,25.4,1.0,997.6
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-09-10,396,40.0,4.0,2.0,152.0,184.0,0.7,PM-2.5,22.3,50.6,34.0,2.0,997.3
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-09-17,436,44.0,1.0,2.0,1.0,10.0,53.0,SO2,25.5,77.3,29.9,1.0,999.0
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-09-21,72,55.0,1.0,3.0,1.0,10.0,53.0,CO,23.3,95.3,24.1,1.0,1000.2
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-09-23,446,45.0,2.0,3.0,1.0,2.0,54.0,SO2,23.7,67.5,30.4,3.0,1000.2
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-09-30,456,46.0,2.0,2.0,1.0,26.75,55.0,SO2,23.9,69.5,30.1,1.0,999.6
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-10-08,80,55.0,2.0,2.0,1.0,2.0,59.0,SO2,23.2,89.8,25.0,3.0,995.5
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-10-11,416,42.0,1.4,3.0,1.0,2.0,53.0,SO2,22.0,96.4,22.6,2.0,998.1
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-10-14,436,44.0,1.0,2.0,2.0,12.0,1.5,CO,22.4,93.0,23.6,2.0,999.9
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-10-18,476,48.0,1.0,3.0,1.0,12.0,99.1,SO2,19.7,79.3,23.5,1.0,1008.3
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-10-20,496,50.0,2.0,3.0,1.0,12.0,99.1,SO2,22.1,91.3,23.6,3.0,1004.0
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-10-25,446,45.0,1.0,2.0,1.0,2.1,56.0,SO2,18.1,65.2,25.1,1.0,1005.2
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-11-01,466,47.0,1.0,2.0,1.0,2.0,453.0,SO2,20.7,95.8,21.4,2.0,1007.5
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-11-04,436,44.0,1.0,3.0,1.0,2.0,500.0,SO2,21.2,95.2,22.0,1.0,1002.3
Lào Cai,"KCN TALOONG1, Vietnam",22.3221386,104.1214227,2021-11-07,446,45.0,1.0,2.0,1.0,2.0,500.0,SO2,22.6,91.3,24.1,2.0,998.8
Nha Trang,Vietnam,12.284358,109.192524,2021-01-21,76,7.0,13.0,13.0,18.11862364878359,23.126202109321177,3.0,PM-2.5,0.0,83.0,23.0,5.1,1013.0
Nha Trang,Vietnam,12.284358,109.192524,2021-01-22,74,2.0,4.0,24.0,18.11862364878359,23.126202109321177,3.0,O3,0.0,65.0,27.0,6.6,1011.0
Nha Trang,Vietnam,12.284358,109.192524,2021-01-23,74,2.0,2.0,32.0,18.11862364878359,23.126202109321177,3.0,O3,0.0,69.0,26.0,9.2,1011.0
Nha Trang,Vietnam,12.284358,109.192524,2021-01-25,74,2.0,3.0,31.0,18.11862364878359,23.126202109321177,3.0,O3,0.0,73.0,24.0,5.1,1013.0
Nha Trang,Vietnam,12.284358,109.192524,2021-01-26,74,1.0,2.0,27.0,18.11862364878359,23.126202109321177,3.0,O3,0.0,61.0,27.0,8.2,1011.0
Nha Trang,Vietnam,12.284358,109.192524,2021-01-27,74,2.0,4.0,27.0,18.11862364878359,23.126202109321177,3.0,O3,0.0,78.0,24.0,5.6,1012.0
Nha Trang,Vietnam,12.284358,109.192524,2021-01-29,74,4.0,5.0,42.0,18.11862364878359,23.126202109321177,3.0,O3,0.0,57.0,27.0,9.7,1015.0
Nha Trang,Vietnam,12.284358,109.192524,2021-01-30,74,2.0,2.0,38.0,18.11862364878359,23.126202109321177,3.0,O3,0.0,73.0,24.0,4.1,1016.0
Nha Trang,Vietnam,12.284358,109.192524,2021-01-31,74,3.0,11.0,19.0,18.11862364878359,23.126202109321177,4.0,PM-2.5,0.0,78.0,23.0,3.6,1017.0
Nha Trang,Vietnam,12.284358,109.192524,2021-02-03,74,2.0,7.0,21.0,18.11862364878359,23.126202109321177,3.0,PM-2.5,0.0,69.0,24.0,4.6,1016.0
Nha Trang,Vietnam,12.284358,109.192524,2021-02-03,74,1.0,2.0,32.0,18.11862364878359,23.126202109321177,3.0,O3,0.0,69.0,24.0,6.1,1017.0
Nha Trang,Vietnam,12.284358,109.192524,2021-02-05,74,2.0,4.0,28.0,18.11862364878359,23.126202109321177,3.0,O3,0.0,58.0,28.0,8.2,1013.0
Nha Trang,Vietnam,12.284358,109.192524,2021-02-06,74,3.0,2.0,26.0,18.11862364878359,23.126202109321177,4.0,O3,0.0,69.0,25.0,8.2,1012.0
Nha Trang,Vietnam,12.284358,109.192524,2021-02-09,74,1.0,1.0,18.0,18.11862364878359,23.126202109321177,4.0,PM-2.5,0.0,74.0,27.0,7.2,1010.0
Nha Trang,Vietnam,12.284358,109.192524,2021-02-14,74,6.0,12.0,26.0,18.11862364878359,23.126202109321177,4.0,O3,0.0,73.0,22.0,6.1,1016.0
Nha Trang,Vietnam,12.284358,109.192524,2021-02-15,74,2.0,1.0,39.0,18.11862364878359,23.126202109321177,4.0,O3,17.0,57.0,26.0,7.7,1013.5
Nha Trang,Vietnam,12.284358,109.192524,2021-02-16,74,1.0,1.0,34.0,18.11862364878359,23.126202109321177,4.0,O3,18.0,57.0,27.0,5.6,1012.0
Nha Trang,Vietnam,12.284358,109.192524,2021-02-17,74,2.0,2.0,33.0,18.11862364878359,23.126202109321177,4.0,O3,17.0,48.0,29.0,8.7,1016.0
Nha Trang,Vietnam,12.284358,109.192524,2021-02-18,74,2.0,3.0,38.0,18.11862364878359,23.126202109321177,4.0,O3,18.0,54.0,28.0,10.2,1018.0
Nha Trang,Vietnam,12.284358,109.192524,2021-02-20,74,2.0,4.0,35.0,18.11862364878359,23.126202109321177,4.0,O3,18.0,69.0,24.0,7.2,1017.0
Nha Trang,Vietnam,12.284358,109.192524,2021-02-22,74,2.0,1.0,37.0,18.11862364878359,23.126202109321177,4.0,O3,18.0,65.0,25.0,8.7,1013.0
Nha Trang,Vietnam,12.284358,109.192524,2021-02-23,74,1.0,1.0,34.0,18.11862364878359,23.126202109321177,4.0,O3,19.0,61.0,27.0,11.3,1010.0
Nha Trang,Vietnam,12.284358,109.192524,2021-02-24,74,1.0,1.0,33.0,18.11862364878359,23.126202109321177,4.0,O3,19.0,58.0,28.0,7.7,1011.0
Nha Trang,Vietnam,12.284358,109.192524,2021-02-27,74,1.0,1.0,18.0,18.11862364878359,23.126202109321177,4.0,PM-2.5,21.5,67.0,28.0,4.8,1011.5
Nha Trang,Vietnam,12.284358,109.192524,2021-03-02,74,1.0,1.0,16.0,18.11862364878359,23.126202109321177,4.0,PM-2.5,21.0,73.0,26.0,7.2,1011.0
Nha Trang,Vietnam,12.284358,109.192524,2021-03-03,74,2.0,2.0,14.0,18.11862364878359,23.126202109321177,4.0,PM-2.5,22.0,78.0,26.0,5.1,1014.0
Nha Trang,Vietnam,12.284358,109.192524,2021-03-05,74,1.0,1.0,18.0,18.11862364878359,23.126202109321177,4.0,PM-2.5,21.0,62.0,29.0,5.1,1013.0
Nha Trang,Vietnam,12.284358,109.192524,2021-03-08,74,2.0,1.0,20.0,18.11862364878359,23.126202109321177,4.0,PM-2.5,22.0,65.0,29.0,7.7,1014.0
Nha Trang,Vietnam,12.284358,109.192524,2021-03-14,74,2.0,2.0,30.0,18.11862364878359,23.126202109321177,4.0,O3,21.0,73.0,26.0,7.7,1012.0
Nha Trang,Vietnam,12.284358,109.192524,2021-03-16,74,2.0,1.0,38.0,18.11862364878359,23.126202109321177,4.0,O3,22.0,69.0,28.0,6.6,1010.0
Nha Trang,Vietnam,12.284358,109.192524,2021-03-24,74,5.0,8.0,17.0,18.11862364878359,23.126202109321177,4.0,PM-2.5,24.0,94.0,25.0,5.6,1011.0
Nha Trang,Vietnam,12.284358,109.192524,2021-03-29,74,6.0,6.0,14.0,18.11862364878359,23.126202109321177,4.0,PM-2.5,21.0,58.0,30.0,1.0,1011.0
Nha Trang,Vietnam,12.284358,109.192524,2021-03-31,74,3.0,5.0,18.0,18.11862364878359,23.126202109321177,4.0,PM-2.5,23.0,55.0,33.0,6.1,1004.0
Nha Trang,Vietnam,12.284358,109.192524,2021-04-01,74,2.0,2.0,17.0,18.11862364878359,23.126202109321177,4.0,PM-2.5,23.0,78.0,27.0,2.0,1006.0
Nha Trang,Vietnam,12.284358,109.192524,2021-04-05,74,3.0,4.0,17.0,18.11862364878359,23.126202109321177,4.0,PM-2.5,23.0,78.0,27.0,5.1,1011.0
Nha Trang,Vietnam,12.284358,109.192524,2021-04-06,74,3.0,3.0,23.0,18.11862364878359,23.126202109321177,4.0,PM-2.5,23.0,78.0,27.0,6.1,1012.0
Nha Trang,Vietnam,12.284358,109.192524,2021-04-11,74,2.0,3.0,13.0,18.11862364878359,23.126202109321177,4.0,PM-2.5,23.0,94.0,24.0,1.0,1014.0
Nha Trang,Vietnam,12.284358,109.192524,2021-04-15,74,5.0,6.0,22.0,18.11862364878359,23.126202109321177,4.0,PM-2.5,24.0,78.0,28.0,4.6,1009.0
Nha Trang,Vietnam,12.284358,109.192524,2021-04-16,74,1.0,1.0,27.0,18.11862364878359,23.126202109321177,4.0,O3,24.0,66.0,31.0,5.6,1011.5
Nha Trang,Vietnam,12.284358,109.192524,2021-04-18,74,1.0,1.0,23.0,18.11862364878359,23.126202109321177,4.0,PM-2.5,23.0,78.0,27.0,1.5,1011.0
Nha Trang,Vietnam,12.284358,109.192524,2021-04-23,74,1.0,4.0,31.0,18.11862364878359,23.126202109321177,4.0,O3,25.0,70.0,31.0,4.6,1008.0
Nha Trang,Vietnam,12.284358,109.192524,2021-04-27,74,1.0,2.0,19.0,18.11862364878359,23.126202109321177,4.0,PM-2.5,24.0,66.0,31.0,3.0,1013.0
Nha Trang,Vietnam,12.284358,109.192524,2021-04-29,74,1.0,2.0,23.0,18.11862364878359,23.126202109321177,4.0,PM-2.5,22.0,58.0,31.0,4.6,1013.0
Nha Trang,Vietnam,12.284358,109.192524,2021-04-29,74,1.0,1.0,22.0,18.11862364878359,23.126202109321177,5.0,PM-2.5,24.0,74.0,29.0,5.6,1010.0
Nha Trang,Vietnam,12.284358,109.192524,2021-05-05,76,7.0,7.0,7.0,18.11862364878359,23.126202109321177,5.0,PM-2.5,23.0,62.0,31.0,3.6,1011.0
Nha Trang,Vietnam,12.284358,109.192524,2021-05-10,74,1.0,1.0,17.0,18.11862364878359,23.126202109321177,5.0,PM-2.5,23.0,55.0,33.0,5.4,1009.5
Nha Trang,Vietnam,12.284358,109.192524,2021-05-11,74,1.0,1.0,14.0,18.11862364878359,23.126202109321177,5.0,PM-2.5,24.0,62.0,32.0,5.1,1007.5
Nha Trang,Vietnam,12.284358,109.192524,2021-05-13,74,1.0,1.0,13.0,18.11862364878359,23.126202109321177,5.0,PM-2.5,25.0,74.0,30.0,2.0,1007.0
